id_PEP,kids_actual,kids_expected,wife_actual,wife_expected,total_property_assets,total_property_assets_divide_income,sum_income,am_avto,am_avto_without_price,am_real_estate,am_real_estate_without_price,am_land,am_land_without_price,no_real_estate_adress,no_real_estate_region,sum_act_property_cash,sum_act_property_cash_divide_sum_prev_property_cash,sum_prev_property_cash,sum_act_sale_property,sum_prev_sale_property,sum_income_divide_sum_act_property_minus_sum_prev_property,sum_taken_teaching_dopwork,sum_taken_teaching_dopwork_divide_sum_income,sum_royalty,sum_royalty_divide_sum_income,sum_income_assets,sum_spending,sum_present,sum_prize,am_car2013_less150,am_lux_car,sum_cash,sum_cash_assets,sum_prev_cash_assets,sum_cash_min_year,sum_cash_min_year_divide_sum_income_min_year,sum_income_min_year,sum_spending_divide_sum_income,am_company_noBeneficInform,am_company,sum_money_spending,sum_crypto,am_live_property_rent_300more
4514,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2947578.84,,,3590554.6,25.7454,139464.0,,,,,,
4515,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606936.0,6.9866,86872.0,,,,,,
4523,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,,,,,,,,1.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531574.0,,,,,,,,,,,
4544,,,,,,,283886.0,,,,,,,,,,,,,,,,,,,,245784.0,,,,,,,,,,,86.5784,,,,,
4545,,,,,,,408892.0,,,,,,,,,,,,,,,266606.0,65.2021,,,,,,,,,,362008.4,201335.0,,,,,,,,,
4549,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134925.6,,,,,,,,,,,
4570,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,133000.0,,,,,,,,,,,,,,,
4586,1.0,2.0,1.0,1.0,62269746.6044,23.1365,2691413.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,33593817.2,,,27409291.2,11.6897,2344742.0,,2.0,,,,1.0
4588,,,,,,,,,,,,,,,,502018.0,248.7701,2018.0,,,,,,,,,,,,,,,1032678.3072,1026658.3188,,,,,,,,,
4590,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3478878.4,,,,,,,,,,,
4593,,,,,54231590.4332,158.533,342084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51801761.0,64.2322,806477.0,,,,,,
4594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500470.8,,,,,,,,,,,
4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16078422.8,,,9344144.4,6.0021,1556819.0,,,,,,
4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4600,0.0,1.0,1.0,1.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1561224.0,1561224.0,1341303.0,,,,,,,,,
4602,,,,,,,2207708.0,,,,,,,,,,,,,,,,,,,2207708.0,2608380.0,,,,2.0,,,,,,,118.1488,,,,,
4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1777548.0,,,,,,,,,,,
4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670808.0,,,1392340.0,6.3579,218994.0,,,,,,
4624,,,,,,,,,,,,1.0,1.0,,,1069051.0,5.4233,197121.0,,,,,,,,,,,,,,,,,,,,,,,,,
4633,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870084.0,,,,,,,,,,,
4638,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625835.2,5.1348,900874.0,,,,,,
4670,,,,,188450458.6723,47.12,3999373.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,79379800.0,,,79379800.0,19.8481,3999373.0,,,,,,
4672,,,,,53195494.8,46.2696,1149686.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,8056685.6,,,,,,,,,,,
4677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
4681,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,0.0,1.0,1.0,1.0,6412565.8,13.3595,480000.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2601280.8,,,,,,,,,,,
4692,,,,,6020598.2412,50.5899,119008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198786.0,43.6843,119008.0,,,1.0,29046447.0,,
4694,,,,,5865311.638,17.7218,330966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4123556.2,19.2631,214065.0,,,,,,
4695,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,2871993.2,13.5642,211734.0,,,,,,
4699,,,,,,,,,,,,,,,,1392340.0,7.3714,188884.0,,,,,,,,,,,,,,,1811444.0,1243004.0,,,,,,,,,
4701,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,1.0,2.0,1.0,1.0,56224873.3724,10.5695,5319548.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,20852361.7896,50148943.3724,46265931.0,46003724.0,175.4481,262207.0,,3.0,,,,
4706,,,,,,,,,,,,,,,,23932285.0,11.1195,2152280.0,,,,,,,,,,22656844.0,,,1.0,,42290952.2303,34249945.0591,,,,,,,,,
4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6961700.0,,,5569360.0,12.9196,431080.0,,,,,,
4708,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551574.0,,,,,,,,,,,
4710,,,,,16217230.608,15.5272,1044443.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
4712,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11594375.5,,,,,,,,,,,
4714,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4534724.635,,,,,,,2.0,,,,
4717,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2864046.0,,,,,,,,,,,
4718,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332668.8,23.0842,144370.0,,,,,,
4721,,,,,82764610.7788,17.6249,4695904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,79699116.0,16.972,4695904.0,,,,,,
4724,,,,,,,80685416.0,,,,,,,,,,,,,,,39947684.0,49.5104,,,,,,,,2.0,1949276.0,,,,,,,,,,,
4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8076334.4,11149290.3908,2498217.2924,,,,,,,,,
4726,,,,,,,4404521.0,,,3.0,2.0,,,,,,,,,,,,,,,,3325000.0,,,,,5778660.0,,,,,,75.4906,3.0,,,,
4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4728,2.0,4.0,0.0,0.0,61120207.214,16.8721,3622553.0,,,,,,,,,,,,,,,,,,,,6209000.0,,,,,12478317.6,,,,,,171.3985,,,,,
4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32232040.8,58210078.9266,55733851.5372,,,,,,,,,
4731,,,,,242005430.84,26.2785,9209242.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,63303705.0,17.0772,3706915.0,,,,,,
4732,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4733,0.0,2.0,1.0,1.0,,,1296816.0,,,,,2.0,2.0,,,,,,,,,,,,,,2382083.0,,,,1.0,2018632.8,,,5919992.4,6.0394,980230.0,183.687,,,,,
4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4873190.0,,,,,,,,,,,
4735,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,,,,,,,2408520.0,,,,,,,,,,,,,,,,,,,,2693900.0,,,,,,,,,,,111.8488,,,,,
4737,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367299.0,,,1.0,,,,,,,,,,,,
4741,,,,,66592364.2904,83.5139,797381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299908.0,,,,,,,,,,,
4746,,,,,4149176.0,10.1956,406957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253106.0,7.8027,160600.0,,,,,,
4749,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253106.0,9.330400000000001,134304.0,,,,,,
4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10647001.2,,,4782382.0,5.6143,851819.0,,,,,,
4751,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,0.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,0.0,1.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,
4759,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4762,2.0,2.0,0.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,,,,,15050856.7076,48.3583,311236.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,9249008.0,29.717,311236.0,,,,,,
4765,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1979498.0,6.9318,285566.0,,,,,,
4766,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,,,,,,,2657963.0,,,,,,,,,,,,,,,,,,,,2008000.0,,,,,,,,,,,75.5466,,,,,
4772,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4773,2.0,4.0,0.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,18999843.2,52.5377,361642.0,,,,,,
4777,,,,,4085172.0,12.6909,321899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390042.0,7.4248,321899.0,,,,,,
4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16694116.9316,17006782.6312,16466282.6712,27313852.0,50.2014,544086.0,,,,,,
4779,,,,,,,,,,2.0,1.0,,,,,19837435.2,9.0211,2199014.4,,,,,,,,,,,,,1.0,15524660.2,16545204.2,3205150.4,2187412.4,5.8173,376018.0,,,,,,1.0
4780,,,,,50813014.0661,17.5943,2888032.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2.0,38010882.0,,,43162540.0,37.1446,1162013.0,,,,,,
4781,0.0,1.0,0.0,1.0,10503238.176,22.0046,477320.0,,,,,,,,,,,,,,,,,,,,,,,,,9060270.176,,,9296254.0,122.0798,76149.0,,,,,,
4782,0.0,3.0,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,1573376.0,25991456.8088,24011869.8624,,,,,,,,,
4783,1.0,2.0,1.0,1.0,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,1782195.2,,,,,,,,,,,
4785,,,,,,,,3.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,3647930.8,,,,,,,1.0,,,,
4787,,,,,,,,,,,,1.0,1.0,,,1828441.0,6.1467,297468.0,,,,,,,,,,,,,,,,,,,,,,,,,
4788,,,,,,,64088290.0,,,,,1.0,1.0,,,,,,,,,,,,,,86566436.0,,,,,39649837.84,,,,,,135.0737,3.0,1.0,1830085.0,,
4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2596444.8,,,3135713.6,8.3673,374756.0,,,,,,
4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4555128.4,,,4045537.6,24.203,167150.0,,,,,,
4791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276969.6,3276969.6,3171985.6,12391826.0,40.4989,305979.0,,,,,,
4792,,,,,61854174.4196,13.8663,4460753.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2060663.2,,,4177020.0,19.8109,210845.0,,,,,,
4794,1.0,3.0,1.0,1.0,35885201.7808,36.0754,994727.0,6.0,6.0,,,10.0,1.0,,,,,,,,,,,,,,,,,,,15450000.0,,,50000000.0,126.3986,395574.0,,,,,,
4796,1.0,3.0,1.0,1.0,55179639.6,14.4487,3819004.0,,,10.0,10.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,51317043.6,,,54316099.6,10.6175,5115729.0,,,,,,
4797,2.0,3.0,1.0,1.0,57288251.984,139.0242,412074.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,53611540.0,,,54371540.0,13.4711,4036158.0,,,,,,
4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27565237.6,115905157.6748,105946351.0,,,,,1.0,,,,
4799,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1634369.36,,,31013284.0,363.1064,85411.0,,,,,,
4800,0.0,2.0,1.0,1.0,,,1053688.0,,,,,1.0,1.0,,,,,,,,,,,,,,883155.0,,,,,,,,,,,83.8156,,,,,
4801,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2035834.6,,,974782.8,6.307,154555.0,,,,,,
4802,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,985000.0,6.4796,152015.0,,,,,,
4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189045.8,5486816.8,5175313.6,2522071.2,10.5314,239480.0,,,,,,
4804,0.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5810531.9,,,,,,,,,,,
4806,0.0,2.0,1.0,1.0,,,,,,7.0,4.0,9.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4807,0.0,2.0,1.0,1.0,41305229.98,42.011,983200.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,11976320.0,,,25148432.0,6.5029,3867267.0,,5.0,,,,
4808,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1364403.0,,,,,,,,,,,,,,,
4809,1.0,2.0,0.0,0.0,,,1507761.0,,,,,,,,,,,,,,,,,,,,1532279.0,,,,1.0,3759318.0,,,,,,101.6261,,,,,
4810,0.0,1.0,0.0,1.0,,,640232.0,,,,,,,,,,,,,,,,,,,1057934.0,1200909.0,,,,,,,,,,,187.574,,,,,
4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9998125.2,,,,,,,5.0,,,,
4812,,,,,12916717.0,10.7388,1202804.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,8949642.0,,,4084487.6,12.2427,333626.0,,,,,,
4813,1.0,3.0,1.0,1.0,182736430.0,112.2041,1628607.0,,,,,,,0.0,,,,,,,,,,,,,2663818.0,,,,1.0,106049424.0,,,,,,163.5642,17.0,5.0,15458700.0,,
4814,1.0,2.0,0.0,0.0,,,,,,2.0,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,1.0,20933992.0,,,28935281.6,8.8222,3279816.0,,,,,,
4815,,,,,,,,,,2.0,2.0,3.0,1.0,,,11605580.0,145.0698,80000.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,7625291.0,,
4816,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587267.6,,,6766772.4,25.367,266755.0,,,,,,
4821,5.0,6.0,1.0,1.0,5248373.6856,12.3531,424863.0,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2141671.2,,,,,,,,,,,
4823,1.0,2.0,1.0,1.0,32981157.1388,18.6565,1767808.0,,,,,1.0,1.0,,,18631524.126,35.7326,521415.04,,,,,,,,,,,,,,2831524.126,,,2828596.0,13.7447,205795.0,,,,,,
4825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17954984.0,,,,,,,,,,,
4826,,,,,4481262.0,14.2598,314259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,1.0,2.0,1.0,1.0,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,9450710.8,,,,,,,14.0,,,,
4830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794016.8,7.2106,110118.0,,,,,,
4831,0.0,1.0,0.0,1.0,143784536.4072,102.7501,1399362.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,21463979.2,,,122702985.6,27.6944,4430604.0,,,,,,1.0
4832,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
4833,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,12.4066,120903.0,,,,,,
4834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538799.6,,,1364493.2,5.5527,245734.0,,,,,,
4835,2.0,5.0,1.0,1.0,,,,,,2.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,1.0,2.0,2215735.6,,,4177020.0,11.498,363283.0,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
4837,,,,,,,26485066.0,,,3.0,3.0,,,,,,,,,,,13446855.0,50.7715,,,,,,,,1.0,,,,,,,,,,,,
4838,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491616.0,,,,,,,,,,,
4840,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529544.4,,,,,,,,,,,
4841,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4216492.4,,,7407621.2,55.4218,133659.0,,,,,,
4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1596872.0,,,,,,,,,,,
4845,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2976377.547,,,,,,,,,,,
4846,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,136364748.0,,,151643567.0,6.8389,22173744.0,,27.0,1.0,30237603096.0,,
4847,,,,,208990894.402,205.3882,1017541.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,94143209.47,,,76883630.27,20.8567,3686280.0,,2.0,,,,
4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11518689.2,,,9660500.0,16.5477,583796.0,,3.0,,,,
4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1041791.2,7.1011,146709.0,,,,,,
4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324793.2,,,,,,,,,,,
4852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15094087.2,,,,,,,,,,,
4854,0.0,1.0,0.0,1.0,17388671.0,31.9545,544170.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,12809528.0,,,13087996.0,164.5833,79522.0,,,,,,
4855,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4549192.004,,,,,,,,,,,
4856,1.0,2.0,1.0,1.0,,,,2.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,2111662.84,,,2330663.2,5.4402,428415.0,,,,,,
4857,,,,,,,1548178.0,,,,,,,,,,,,,,,,,,,,2450847.0,1199220.0,,,,17451305.532,,,38101378.54,15.0062,2539048.0,158.3052,,,,,
4859,0.0,2.0,1.0,1.0,9101674.0,11.1421,816876.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,6683232.0,8.187,816327.0,,,,,,
4860,1.0,2.0,1.0,1.0,149843551.0772,23.8881,6272737.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,147242151.0772,102155634.8948,54103053.6,18.3982,2940667.0,,,,,,
4861,,,,,90781690.8464,101.7553,892157.0,,,,,27.0,9.0,,,,,,,,,,,,,,,,,,2.0,61452275.6,,,80968220.0,34.1118,2373610.0,,,,,,
4862,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831881.2,,,5780999.2,60.8712,94971.0,,,,,,
4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31059790.0,,,38766740.0,13.3546,2902873.0,,,,,,
4865,,,,,77355469.8168,13.7102,5642172.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,21998972.0,,,72174038.8,14.9186,4837848.0,,,,,,
4866,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7847104.0,36011791.592,29385454.948,12444124.0,6.2352,1995781.0,,1.0,,,,
4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1608503.084,,,,,,,,,,,
4868,3.0,3.0,0.0,1.0,58121946.7412,77.7277,747764.0,,,,,,,,,57995458.0,19.4288,2985024.0,,,,,,,,54947764.0,64096347.0,,,,1.0,54200000.0,,,133000000.0,108.0245,1231202.0,8571.7348,,,,,
4869,2.0,3.0,1.0,1.0,31353637.1315,15.2314,2058489.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,24034260.0,,,91303460.0,8.5725,10650721.0,,11.0,,,,
4870,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,3990000.0,,,5625000.0,14.8637,378440.0,,,,,,
4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8398349.68,,,6579820.0,6.3816,1031061.0,,,,,,
4872,,,,,,,793643.0,,,,,,,,,,,,,,,,,,,2629113.0,7642306.0,,,,,1835470.0,,,,,,962.94,2.0,,,,
4873,,,,,437577150.6064,577.3166,757950.0,,,,,,,,,,,,,,,,,,,,2795118.0,,,,1.0,131497625.126,426204772.6064,143465406.4916,165194186.0,317.6225,520096.0,368.7734,,,,,
4874,2.0,5.0,1.0,1.0,,,1458812.0,,,,,,,,,5117756.0,6.0209,850000.0,,,,,,1118000.0,0.7664000000000001,,,,,,,,,,,,,,,,,,
4875,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,,,,,307840566.124,20.9368,14703343.0,2.0,2.0,1.0,1.0,3.0,3.0,,,,,,,,,,,6512000.0,0.4429,,,,,,,60698859.68,112540082.124,97072928.202,,,,,,,,,1.0
4878,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4879,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770000.0,,,,,,,,,,,
4880,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3443696.0,9.2656,371665.0,,,,,,
4882,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4883,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,48677446.0,,,,,,,,,,,
4885,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,191884.0,,,1.0,,,,,,,,1.0,,,,
4886,,,,,,,7597852.0,,,,,,,,,,,,,,,,,,,,13634888.0,,,,2.0,15030859.44,,,61798701.5,11.1898,5522768.0,179.4571,4.0,,,,
4887,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
4888,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4116344.8,,,9787040.0,9.0468,1081824.0,,,,,,
4889,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,3182319.0,,,1600000.0,11.6302,137573.0,,1.0,,,,
4890,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,821349.6,10.2336,80260.0,,,,,,
4891,,,,,28298810.4,17.4921,1617802.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,20876846.4,24480538.4,23981148.2,,,,,,,,,
4892,0.0,1.0,1.0,1.0,82465895.9212,22.1229,3727627.0,,,,,8.0,8.0,,,,,,,,,,,,,,5455588.0,,,,1.0,67023940.76,,,470610920.0,263.7421,1784360.0,146.3555,14.0,2.0,17576189.0,,
4893,0.0,2.0,1.0,1.0,,,23446920.0,,,,,10.0,9.0,,,,,,,,,,,,,23851920.0,129380022.0,,,,1.0,,,,358184245.0,49.2767,7268838.0,551.7996,14.0,1.0,14097871.0,,1.0
4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2544778.0,,
4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32971499.2,,,43780968.8,24.1999,1809141.0,,,,,,
